id,name,price,selling_price,brand_name,discount_rate,current_seller,short_url,image
251267710,Điện thoại Samsung Galaxy A14 4G 4GB/64GB Đen - Hàng chính hãng,3450000,4490000,Samsung,23,Nguyễn Kim Official,https://tiki.vn/product-p251267710.html?spid=251267711,https://salt.tikicdn.com/cache/280x280/ts/product/da/bc/3c/ed0a07990ef902b77bf42ff7bf76928f.jpg
244168988,Redmi 12C| MediaTek Helio G85| Camera kép AI 50MP| Pin 5000mAh - Hàng chính hãng,2290000,3190000,Xiaomi,28,Xiaomi Official Stores,https://tiki.vn/product-p244168988.html?spid=244168990,https://salt.tikicdn.com/cache/280x280/ts/product/5b/9e/b1/ec5b211e9dd50e2efaa05450abac7231.jpg
72042076,Máy tính bảng Vankyo MatrixPad S20 - Hàng Chính Hãng,2590000,2590000,Vankyo,0,Máy Ảnh JP,https://tiki.vn/product-p72042076.html?spid=72042077,https://salt.tikicdn.com/cache/280x280/ts/product/f1/67/a0/ecba34184c1241875ce3bd9203ca9029.jpg
207914534,Điện Thoại Nokia 5710 XpressAudio - Hàng Chính Hãng,1689000,1790000,Nokia,6,Hồng Hạnh Mobile,https://tiki.vn/product-p207914534.html?spid=207914536,https://salt.tikicdn.com/cache/280x280/ts/product/12/b7/10/aef3f6ab2bde9da3c8f619f33715f231.jpg
246971535,"Máy đọc sách Kindle Paperwhite 5 (11th) Kindle PPW5, màn hình eink, 6.8 inch 300PPI, Darkmode, chống nước, có đèn vàng warmlight - Hàng nhập khẩu",2800000,3300000,Kindle,15,LOU Shop,https://tiki.vn/product-p246971535.html?spid=250334697,https://salt.tikicdn.com/cache/280x280/ts/product/79/98/0e/430295cc350d6feb874892158834cef7.PNG
217520819,Điện thoại Realme C33 4GB/64GB - Hàng chính hãng,2750000,3990000,Realme,31,Tiki Trading,https://tiki.vn/product-p217520819.html?spid=217520821,https://salt.tikicdn.com/cache/280x280/ts/product/d4/f1/e1/67fc1c9599cd688f84a96712eb29fc43.png
195894801,Masstel izi 26 4G - Chữ to - Loa to - Hàng Chính Hãng,539000,650000,Masstel,17,Viễn Tin Sài Gòn,https://tiki.vn/product-p195894801.html?spid=195894803,https://salt.tikicdn.com/cache/280x280/ts/product/54/75/6a/1a02045e366a7ad78fb9e5ca564a396b.jpg
249237203,Điện thoại XIAOMI POCO C40 (4GB/64GB) - Hàng chính hãng,2690000,3290000,Xiaomi,18,THẮNG THAO MOBILE,https://tiki.vn/product-p249237203.html?spid=249237206,https://salt.tikicdn.com/cache/280x280/ts/product/b4/34/f3/901ffff419f5068477b4234ea3dc5feb.jpg
215455584,Điện thoại Nokia 8210 4G - Hàng chính hãng,1459000,1590000,Nokia,8,Long Hưng TechZone,https://tiki.vn/product-p215455584.html?spid=215455586,https://salt.tikicdn.com/cache/280x280/ts/product/59/12/31/a99bc3dc96d69e48649f160a1360b091.jpg
198203859,Điện Thoại Vivo V25 5G 2022 (8GB/128GB) - Hàng Chính Hãng,10490000,10490000,Vivo,0,vivo Official Store,https://tiki.vn/product-p198203859.html?spid=198203862,https://salt.tikicdn.com/cache/280x280/ts/product/b7/c0/6a/3e10a0c3fd682ccc86531a8a4925e2c0.png
72310420,Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,3090000,3090000,Vankyo,0,Máy Ảnh JP,https://tiki.vn/product-p72310420.html?spid=72310421,https://salt.tikicdn.com/cache/280x280/ts/product/5a/f2/36/90f4fae6dc87e39d2534831bc24aa1be.jpg
201490941,"Điện Thoại Vivo T1X (4GB/64GB) Chip Snapdragon 680 , Màn 90hz - Hàng Chính Hãng",3650000,4490000,Vivo,19,THẮNG THAO MOBILE,https://tiki.vn/product-p201490941.html?spid=201490943,https://salt.tikicdn.com/cache/280x280/ts/product/e1/0b/70/6fdda2ff2f307c1c2df5a89998ad2230.jpg
243088213,"Điện Thoại Land Rover W2025 - 2 Sim - Pin Khủng 5800 mAh - Lướt Mạng, Fm - BH 06 Tháng",271000,449000,OEM,40,Điện Thoại TN Store,https://tiki.vn/product-p243088213.html?spid=243088214,https://salt.tikicdn.com/cache/280x280/ts/product/34/d3/00/8383ba36a9ba6a060762f00a73c698fc.jpg
146364791,Điện Thoại Nokia 105 4G - Hàng Chính Hãng,689000,830000,Nokia,17,Hồng Hạnh Mobile,https://tiki.vn/product-p146364791.html?spid=146364793,https://salt.tikicdn.com/cache/280x280/ts/product/b9/2f/42/4c1a3d60494ccc3b21a4d424755cd529.jpg
125590981,Điện thoại Nokia C30 2GB/32GB - Hàng chính hãng,2090000,2090000,Nokia,0,Nokia Mobile,https://tiki.vn/product-p125590981.html?spid=125590983,https://salt.tikicdn.com/cache/280x280/ts/product/ae/77/39/dc4d08a8b156a0c2f797f95a1860bc8c.jpg
153581522,Máy đọc sách All new Paperwhite Gen 5 (11th) màn hình 6.8 inch có đèn vàng warmlight,3590000,3590000,OEM,0,MÁY ĐỌC SÁCH KOBO HÀ NỘI,https://tiki.vn/product-p153581522.html?spid=153581528,https://salt.tikicdn.com/cache/280x280/ts/product/22/78/f2/703d01e04da6a0730cee9286497a5a9c.jpg
58065346,Điện Thoại Realme C11 (2GB/32GB) - Hàng Chính Hãng,1850000,2990000,Realme,38,THẮNG THAO MOBILE,https://tiki.vn/product-p58065346.html?spid=110892868,https://salt.tikicdn.com/cache/280x280/ts/product/e4/2d/49/a84777af908b3ee488a72ab21643826b.jpg
243165179,Điện thoại OPPO Reno8 T 4G (8GB/256GB) - Hàng Chính Hãng,7300000,8490000,OPPO,14,HAPPY PHONE,https://tiki.vn/product-p243165179.html?spid=243165183,https://salt.tikicdn.com/cache/280x280/ts/product/65/66/55/47f7fde264ec419d1e1c59db377b9cc6.jpg
158895857,Điện thoại Vivo Y33s (8GB/128GB) - Hàng chính hãng,5820000,5990000,Vivo,3,Long Hưng TechZone,https://tiki.vn/product-p158895857.html?spid=158895861,https://salt.tikicdn.com/cache/280x280/ts/product/44/5d/98/552402fb183ed24fc6053d1799d4c618.jpg
217645692,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 16Gb và Bao da - Hàng nhập khẩu,3980000,4590000,Kindle,13,Techmorevn,https://tiki.vn/product-p217645692.html?spid=217645700,https://salt.tikicdn.com/cache/280x280/ts/product/51/8f/6b/1d558fab3d6a12743156ccbdbe0f4f8f.jpg
201933481,Điện Thoại Forme F6 - Hàng Chính Hãng,710000,799000,Forme,11,Hồng Hạnh Mobile,https://tiki.vn/product-p201933481.html?spid=201933483,https://salt.tikicdn.com/cache/280x280/ts/product/c1/ca/47/142c275d6200e9566f3767e7635d45ac.jpg
197960169,Điện thoại Masstel Lux 10 4G - Sang trọng - Gọi HD Call - Hàng chính hãng,579000,700000,Masstel,17,THẮNG THAO MOBILE,https://tiki.vn/product-p197960169.html?spid=197960183,https://salt.tikicdn.com/cache/280x280/ts/product/bb/d4/c2/da17e0ac867fe320f70c634eab63ea43.jpg
65492829,"Điện thoại Oukitel WP5 Pro (Ram4GB,Rom 64Gb,pin 8.000mAh ,chống va đập,chống nước) - hàng chính hãng",3990000,3990000,Oukitel,0,xuanhongmobile,https://tiki.vn/product-p65492829.html?spid=65492830,https://salt.tikicdn.com/cache/280x280/ts/product/4d/b8/90/ad493060c6a221ce7fb8a2d5f310e072.jpg
167465972,"Điện thoại Masstel IZI 55 4G , Pin 1800mah - Hàng chính hãng",549000,699000,Masstel,21,THẮNG THAO MOBILE,https://tiki.vn/product-p167465972.html?spid=167465977,https://salt.tikicdn.com/cache/280x280/ts/product/fa/09/2b/eb775d0a4c91cf1975f96094feaed4b0.jpg
180381390,"Máy đọc sách Kindle PaperWhite 8GB-2021. Màn hình độ phân giải cao (300 PPI) 6,8 Inch. Có đèn nền và Wifi. Model PQ89WIF-, Hàng nhập khẩu . New 100%",2900000,2900000,Kindle,0,Detico,https://tiki.vn/product-p180381390.html?spid=180381391,https://salt.tikicdn.com/cache/280x280/ts/product/b4/99/f6/883451450755cd23a8383fe78a6d4aca.jpg
93502532,Điện thoại Nokia C20 2GB/32GB - Hàng chính hãng,1599000,2390000,Nokia,33,THẮNG THAO MOBILE,https://tiki.vn/product-p93502532.html?spid=138821862,https://salt.tikicdn.com/cache/280x280/ts/product/94/b4/4d/54bc29b8c1026b147fc14a0eba43fcc3.jpg
170449059,"Điện Thoại Masstel Izi 20 4G - Loa To, Pin Trâu, 2 Sim 2 Sóng, Hỗ Trợ 4G VoLTE, Đèn Pin Sáng, Giá Rẻ - Hàng Chính Hãng",489000,489000,Masstel,0,Di ĐỘNG IZ,https://tiki.vn/product-p170449059.html?spid=170449061,https://salt.tikicdn.com/cache/280x280/ts/product/fe/5f/95/0779ca076b0ec52b3780913f615d0f88.jpg
159725951,Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử,3500000,3500000,Samsung,0,GIA DỤNG VIỆT,https://tiki.vn/product-p159725951.html?spid=216715729,https://salt.tikicdn.com/cache/280x280/ts/product/ea/f7/95/41078d5286d566b835b5a8d389d0fe44.jpg
197666071,Điện thoại Masstel Fami 65 4G - Tặng dock sạc - Gọi HD Call - Hàng chính hãng,729000,900000,Masstel,19,THẮNG THAO MOBILE,https://tiki.vn/product-p197666071.html?spid=197666073,https://salt.tikicdn.com/cache/280x280/ts/product/61/6d/ea/72e56bc245d1f948a43dc11ac05507b6.jpg
170448099,"Điện Thoại Người Già Masstel Fami 60 4G - Loa To, FM Không Dây, Đọc Số Bằng Giọng Nói, SOS, Đèn Pin Kép,... Hàng Chính Hãng",729000,882000,Masstel,17,Di ĐỘNG IZ,https://tiki.vn/product-p170448099.html?spid=170448101,https://salt.tikicdn.com/cache/280x280/ts/product/ae/eb/2d/d6b87c6b4f5cfdf14604dfa6490c3a41.jpg
181928208,Điện thoại bàn Panasonic KX-TGC310 hàng chính hãng,950000,950000,Panasonic,0,Viễn thông Hà Nhung,https://tiki.vn/product-p181928208.html?spid=181928209,https://salt.tikicdn.com/cache/280x280/ts/product/5b/a5/c1/2bf1ed55c8919a261bf18c9e9d4380d2.jpg
62242668,Điện Thoại Bàn Homephone lắp sim - Lắp Tất Cả Các Sim Đi Động - Di Chuyển Mang Đi Khắp Nơi - Hàng Chính Hãng,700000,700000,China Mobile,0,Viễn Thông LTC,https://tiki.vn/product-p62242668.html?spid=62242669,https://salt.tikicdn.com/cache/280x280/ts/product/4c/df/7d/b76a5733e59bbee16e6c4ba773259af2.jpg
171685825,Điện thoại Nokia 105 4G -  chính hãng - Đen,790000,790000,Nokia,0,Nokia Mobile,https://tiki.vn/product-p171685825.html?spid=171685826,https://salt.tikicdn.com/cache/280x280/ts/product/52/05/60/d7a3446349765878fc15af0263bbdd9f.jpg
217511921,Điện Thoại Forme F6 4G - Hàng Chính Hãng,656000,759000,Forme,14,LONG TÂM Mobile,https://tiki.vn/product-p217511921.html?spid=221276851,https://salt.tikicdn.com/cache/280x280/ts/product/19/14/8c/bfa34013154eb56320b113709e15dd93.jpg
42333095,"Điện thoại cố định không dây cho người già, màn hình hiển thị đầu số - Hàng chính hãng",490000,490000,Huawei,0,CST Telecom,https://tiki.vn/product-p42333095.html?spid=43808820,https://salt.tikicdn.com/cache/280x280/ts/product/76/d8/38/696f093021940f0ffe332f2fb05e0971.jpg
31261844,Điện Thoại Bàn Cố Định Không Dây Lắp Sim,450000,450000,Huawei,0,Viễn Thông LTC,https://tiki.vn/product-p31261844.html?spid=42255072,https://salt.tikicdn.com/cache/280x280/ts/product/99/d4/77/5f13a5dbea28c014a47351b7a77d6402.jpg
118130919,Điện thoại Panasonic KX-TGD310CX -Hàng chính hãng,1099000,1099000,Panasonic,0,Hưng Thịnh HN,https://tiki.vn/product-p118130919.html?spid=118130971,https://salt.tikicdn.com/cache/280x280/ts/product/15/18/c5/bf66605d62a86601778768c515ec47e2.jpg
72290345,"Máy đọc sách Kobo Clara HD 8GB đen, 6 inch, có đèn cam - Hàng nhập khẩu",3099000,3099000,Kobo,0,Máy Đọc Sách,https://tiki.vn/product-p72290345.html?spid=77874198,https://salt.tikicdn.com/cache/280x280/ts/product/f0/04/a4/8daf08244f9766c75ece956b9edcb0b9.png
23865953,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,275000,275000,Panasonic,0,Hưng Thịnh HN,https://tiki.vn/product-p23865953.html?spid=117785985,https://salt.tikicdn.com/cache/280x280/ts/product/11/99/3c/adc5211879f9c0e774ce0a01c7f12e1e.jpg
249287176,Điện Thoại Masstel Fami 12- Hàng Chính Hãng,517000,599000,Masstel,14,LONG TÂM Mobile,https://tiki.vn/product-p249287176.html?spid=249287179,https://salt.tikicdn.com/cache/280x280/ts/product/9f/77/47/42af07ef6244f2dd4b4b44defcab067f.jpg
243088186,Điện Thoại S-Mobile S70 - 4 Sim - Pin Khủng 3000 mAh - Loa Cực To - Lướt Mạng - Mới Full Box-Bảo Hành 06 Tháng,369000,489000,OEM,25,Điện Thoại TN Store,https://tiki.vn/product-p243088186.html?spid=243088192,https://salt.tikicdn.com/cache/280x280/ts/product/bf/20/3f/773121f647e4ef65190e4fd22479bceb.jpg
252857698,"Điện thoại người già MXMID G800 4g - pin khủng, loa to, phím lớn, đọc số - Mới full box",332000,399000,OEM,17,Điện Thoại TN Store,https://tiki.vn/product-p252857698.html?spid=252857702,https://salt.tikicdn.com/cache/280x280/ts/product/44/4e/bc/69e489389fa7b5b40178f0183581c4a2.jpg
21317020,Điện thoại bàn không dây Panasonic KX-TGF310 - Hàng Chính Hãng,2265000,2265000,Panasonic,0,Nguyễn Đức Cường,https://tiki.vn/product-p21317020.html?spid=49302166,https://salt.tikicdn.com/cache/280x280/ts/product/01/79/d6/3993a1a8ba77d5dfb475e5b5613c3a97.jpg
4059671,Điện Thoại Bàn Panasonic KXTS 520 - Hàng Chính Hãng,449000,469000,Panasonic,4,Nova Computer,https://tiki.vn/product-p4059671.html?spid=36671794,https://salt.tikicdn.com/cache/280x280/ts/product/bc/73/55/bff7a93a446725099fd274cb18d528b0.jpg
131028406,Máy tính bảng Fire HD 10 Plus 2021 thế hệ 11th,4050000,4050000,OEM,0,MAYDOCSACHKINDLESAIGON,https://tiki.vn/product-p131028406.html?spid=131028407,https://salt.tikicdn.com/cache/280x280/ts/product/38/34/c3/09a3f314f56dde6a8ff2966858c2d994.png
248754839,Điện Thoại OPPO A17K (3GB/64GB) - Hàng Chính Hãng,2920000,3290000,OPPO,11,HAPPY PHONE,https://tiki.vn/product-p248754839.html?spid=248754841,https://salt.tikicdn.com/cache/280x280/ts/product/94/c8/0e/7238701dbe36745e6599fe57c1eb14be.jpg
213912320,"Điện Thoại Samsung Galaxy A23 (4GB/128GB) - Hàng Chính Hãng, Mới 100%, Nguyên Seal | Bảo hành 12 tháng QZ5",5080000,6250000,Samsung,19,Điện máy nội thất Đại Phát Vĩnh Lộc,https://tiki.vn/product-p213912320.html?spid=213912322,https://salt.tikicdn.com/cache/280x280/ts/product/c2/d7/5e/e9a75846a0c87acba8ddcf8bdd26f1ff.jpg
11251951,Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,750000,750000,Panasonic,0,Nguyễn Đức Cường,https://tiki.vn/product-p11251951.html?spid=49302096,https://salt.tikicdn.com/cache/280x280/ts/product/7f/27/33/3d7be765dcdfd3c03ae0883b92ce0ff6.jpg
16523479,Điện thoại để bàn Panasonic KX TSC11MX hàng chính hãng,580000,580000,Panasonic,0,Nguyễn Đức Cường,https://tiki.vn/product-p16523479.html?spid=49302185,https://salt.tikicdn.com/cache/280x280/ts/product/c0/87/0b/e8b8b025adff3907e709a62fc5139614.jpg
215135773,Điện Thoại Di Động Forme D111 4G - Hàng Chính Hãng,397000,459000,Forme,14,LONG TÂM Mobile,https://tiki.vn/product-p215135773.html?spid=221273543,https://salt.tikicdn.com/cache/280x280/ts/product/58/7e/0d/8c4c4c0c6a1cf83ce28147a438df5e5e.jpg
191636459,Điện thoại Masstel IZI 11 4G - Hàng chính hãng,420000,590000,Masstel,29,Viễn Tin Sài Gòn,https://tiki.vn/product-p191636459.html?spid=195891007,https://salt.tikicdn.com/cache/280x280/ts/product/75/24/14/b369e31fcb85c4f80387d719c721bcf6.jpg
113588982,Điện thoại bàn UNIDEN AS7401-HÀNG CHÍNH HÃNG,420000,420000,Uniden,0,Van Nien shop,https://tiki.vn/product-p113588982.html?spid=113588984,https://salt.tikicdn.com/cache/280x280/ts/product/48/78/3b/54173e7122422d81d24ef1e6295e2364.jpg
181928189,Điện thoại bàn Panasonic KX-TGC312 hàng chính hãng,1490000,1530000,Panasonic,3,Viễn thông Hà Nhung,https://tiki.vn/product-p181928189.html?spid=181928190,https://salt.tikicdn.com/cache/280x280/ts/product/a3/7b/7b/ca779c901286b973e681d82bf4cddda1.jpg
11251735,Điện thoại bàn không dây Panasonic KX-TGC312 - Hàng chính hãng,1360000,1360000,Panasonic,0,Nguyễn Đức Cường,https://tiki.vn/product-p11251735.html?spid=49302209,https://salt.tikicdn.com/cache/280x280/ts/product/1a/5f/4e/4e8c39f88c9789b17bdb8de1ed7e3aee.jpg
118102328,Điện thoại Panasonic KX-TGC310CX -Hàng chính hãng,949000,949000,Panasonic,0,Hưng Thịnh HN,https://tiki.vn/product-p118102328.html?spid=118102329,https://salt.tikicdn.com/cache/280x280/ts/product/0f/cb/07/2938a856021189ade7283bddb2e3539a.jpg
153581568,Điện thoại Masstel IZI 55 4G - Hàng chính hãng,599000,649000,Masstel,8,Viễn Tin Sài Gòn,https://tiki.vn/product-p153581568.html?spid=153581571,https://salt.tikicdn.com/cache/280x280/ts/product/e1/bd/97/b2c54dd9b8defffea198157fdc727a53.jpg
194034217,Điện thoại Samsung Galaxy Z Flip 4 (8GB/128GB) - Hàng chính hãng,18990000,23990000,Samsung,21,Tiki Trading,https://tiki.vn/product-p194034217.html?spid=194034223,https://salt.tikicdn.com/cache/280x280/ts/product/50/55/25/761412964f97e37c462f8dc4245dd918.png
175967811,Điện Thoại Samsung Galaxy S20 FE 256GB | 8GB - Hàng Chính Hãng ,9062000,12490000,Samsung,27,GIA DỤNG VIỆT,https://tiki.vn/product-p175967811.html?spid=208289573,https://salt.tikicdn.com/cache/280x280/ts/product/f4/5f/1b/2e4630ecb7cc8ab9aa2ef6daf89d123c.jpeg
195323206,Điện thoại vivo Y22s (8GB - 128GB) - Hàng Chính Hãng,5990000,5990000,Vivo,0,vivo Official Store,https://tiki.vn/product-p195323206.html?spid=195323210,https://salt.tikicdn.com/cache/280x280/ts/product/e9/2c/36/9cfa21c04ff22924e1f87984d287184c.png
162593136,Điện thoại Samsung Galaxy S22 Ultra 5G (12GB/256GB) - Hàng Chính Hãng,23990000,33990000,Samsung,29,Tiki Trading,https://tiki.vn/product-p162593136.html?spid=162593138,https://salt.tikicdn.com/cache/280x280/ts/product/b9/33/f8/8fa59a1e26dfe93eb0ade18058a9fdf6.png
216174231,Điện thoại Samsung Galaxy S23 Plus 5G (8GB/256GB) - Hàng chính hãng,22990000,26990000,Samsung,15,Tiki Trading,https://tiki.vn/product-p216174231.html?spid=216174233,https://salt.tikicdn.com/cache/280x280/ts/product/29/e8/8b/21a492f4a2a07ffd2c8f3e9c5b2b230d.png
205815576,"Apple iPad 10.9-inch (10th Gen) Wi-Fi, 2022",10990000,12990000,Apple,15,Tiki Trading,https://tiki.vn/product-p205815576.html?spid=205815580,https://salt.tikicdn.com/cache/280x280/ts/product/ba/76/5b/3a6f121cb64e208aa6b2934454fa8fed.png
200998845,Điện thoại Realme Narzo 50i Prime (3GB/32GB) - Hàng Chính Hãng,1929000,2490000,Realme,23,THẮNG THAO MOBILE,https://tiki.vn/product-p200998845.html?spid=200998847,https://salt.tikicdn.com/cache/280x280/ts/product/aa/4e/bc/b84f8b9e9d53c4014b1b3273df0d2c05.jpg
252226222,Điện Thoại Smartphone Mobell S60 RAM 1GB  ROM 16GB - MÀN HÌNH 5.5ICNH - HÀNG CHÍNH HÃNG MỚI 100% FULL BOX,445000,445000,Mobell,0,HƯNG LONG,https://tiki.vn/product-p252226222.html?spid=252226224,https://salt.tikicdn.com/cache/280x280/ts/product/d5/b1/e4/008de62aac47aec0635ba4c83e2eef4a.jpg
253495139,Điện Thoại OnePlus Nord CE 3 Lite | 6.72 Inch IPS LCD | 5000mAh | Snapdragon 695 5G | 8GB 256GB - Hàng Chính Hãng,5990000,6990000,OnePlus ,14,OnePlus Official Store,https://tiki.vn/product-p253495139.html?spid=253495141,https://salt.tikicdn.com/cache/280x280/ts/product/ab/c8/01/bd76bf58da3b37e3f19f233629dd0c75.png
193310183,Điện Thoại OnePlus 10T 5G - Hàng Chính Hãng,13490000,15990000,OnePlus ,16,Tiki Trading,https://tiki.vn/product-p193310183.html?spid=193310185,https://salt.tikicdn.com/cache/280x280/ts/product/a9/21/8c/b25cb8cf102d9990a21f99ef041c9968.jpg
247299188,Điện thoại Tecno Spark Go 2023 4GB/64GB - Hàng chính hãng ,2199000,3290000,Tecno,33,THẮNG THAO MOBILE,https://tiki.vn/product-p247299188.html?spid=247299190,https://salt.tikicdn.com/cache/280x280/ts/product/41/fb/3a/8191e796725e779a425766d2649aa4c7.jpg
162583980,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng chính hãng,19990000,27490000,Samsung,27,Tiki Trading,https://tiki.vn/product-p162583980.html?spid=162583982,https://salt.tikicdn.com/cache/280x280/ts/product/b9/d6/45/a4c17122bd8611b98316ef8775c65ff3.png
162593187,Điện thoại Samsung Galaxy S22 Ultra 5G (12GB/512GB) - Hàng Chính Hãng,26990000,36990000,Samsung,27,Tiki Trading,https://tiki.vn/product-p162593187.html?spid=162593191,https://salt.tikicdn.com/cache/280x280/ts/product/d1/e4/5e/19f03219607a1b7004e295bfeb5b59b4.png
108889353,Điện thoại Nokia 105 4G - Hàng chính hãng,685000,709000,Nokia,3,Viễn Tin Sài Gòn,https://tiki.vn/product-p108889353.html?spid=108889357,https://salt.tikicdn.com/cache/280x280/ts/product/41/17/fc/0141af52664e7fe521b97e8ab3362a7a.png
205729718,[Hàng Chính Hãng Quốc tế] Điện Thoại Xiaomi Black Shark 5 (12GB/256GB),13990000,13990000,Black Shark,0,Tech Shark,https://tiki.vn/product-p205729718.html?spid=205729722,https://salt.tikicdn.com/cache/280x280/ts/product/6d/df/ff/b38f155a09fc2d07df0e1bbc466b2484.jpg
207883258,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh) - hàng chính hãng",9490000,9490000,Oukitel,0,xuanhongmobile,https://tiki.vn/product-p207883258.html?spid=207883260,https://salt.tikicdn.com/cache/280x280/ts/product/70/c5/4d/d3776bfb9189775d144f7920c69ee943.png
252428990,Điện thoại Tecno SPARK 10 Pro 8GB/256GB - Helio G88 | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,4090000,4490000,Tecno,9,Tecno Official Store,https://tiki.vn/product-p252428990.html?spid=252428992,https://salt.tikicdn.com/cache/280x280/ts/product/46/71/11/a98bcca82f20a36e2caf7a773945d479.png
217627416,Điện thoại Vsmart Bee Lite (2GB/16GB) - Hàng chính hãng,1109000,1990000,Vsmart,44,Long Hưng TechZone,https://tiki.vn/product-p217627416.html?spid=217627418,https://salt.tikicdn.com/cache/280x280/ts/product/ea/b8/59/6f3272dab0e310b3118f0301965c428c.jpg
205726536,Điện thoại Nokia 5710,1650000,1790000,Nokia,8,Tiki Trading,https://tiki.vn/product-p205726536.html?spid=205726538,https://salt.tikicdn.com/cache/280x280/ts/product/a1/63/38/d71aef9dc2e81cef02bf2c6315d0fbc4.png
137864049,"Điện thoại Oukitel K15 Plus(chống sốc,chống va đập,pin 10.000mAh,Ram 4Gb,Rom 32Gb) - hàng chính hãng",3990000,3990000,Oukitel,0,xuanhongmobile,https://tiki.vn/product-p137864049.html?spid=137864050,https://salt.tikicdn.com/cache/280x280/ts/product/ea/18/61/1ae9c5fb0cdb71058b2c6f8b3c57e402.jpg
198447877,Máy tính bảng Xiaomi Redmi Pad | MediaTek Helio G99 | Pin 8000 mAh Sạc nhanh 18W | Màn hình LCD 90Hz - Hàng chính hãng,5390000,6290000,Xiaomi,14,Xiaomi Official Stores,https://tiki.vn/product-p198447877.html?spid=198447879,https://salt.tikicdn.com/cache/280x280/ts/product/98/30/76/0897aaae45686033fb1e61c444a3fe7b.png
159853930,Điện Thoại Samsung Galaxy S21 FE 5G 8GB/128GB - Hàng Chính Hãng,9349000,12900000,Samsung,28,GIA DỤNG VIỆT,https://tiki.vn/product-p159853930.html?spid=196284491,https://salt.tikicdn.com/cache/280x280/ts/product/e9/a7/19/0db20d2f68b48b42b8fee95d4e2016fe.jpg
212926651,Điện Thoại Samsung Galaxy S20 FE 8GB/256GB - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,9090000,12490000,Samsung,27,HAPPY PHONE,https://tiki.vn/product-p212926651.html?spid=212926657,https://salt.tikicdn.com/cache/280x280/ts/product/be/2d/a1/bb2f84c5cdb6f095a76078559438a501.jpg
181264344,"Điện thoại oukitel  k15 pro (chống sốc,pin khủng,pin 10.000mAh ,Ram 8Gb,Rom 128Gb) – hàng chính hãng",4990000,4990000,Oukitel,0,xuanhongmobile,https://tiki.vn/product-p181264344.html?spid=181264345,https://salt.tikicdn.com/cache/280x280/ts/product/09/bf/3c/ba244a453297ca42f7c64563c06e6ca8.jpg
249890023,Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,8989000,9490000,Xiaomi,5,Hồng Hạnh Mobile,https://tiki.vn/product-p249890023.html?spid=249890027,https://salt.tikicdn.com/cache/280x280/ts/product/11/de/7b/024d1faae77cabc8931212d87577b664.jpg
196282354,Điện Thoại Samsung Galaxy Z Flip 4 (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,14500000,23990000,Samsung,40,HAPPY PHONE,https://tiki.vn/product-p196282354.html?spid=196282456,https://salt.tikicdn.com/cache/280x280/ts/product/18/82/0d/2a12b62bea2147131f5d085c3f590f3c.jpg
166438257,Điện thoại Xiaomi Redmi Note 11S (8GB/128GB) - Hàng chính hãng,5062000,6690000,Xiaomi,24,Long Hưng TechZone,https://tiki.vn/product-p166438257.html?spid=166438259,https://salt.tikicdn.com/cache/280x280/ts/product/e5/2d/bd/c80fd74e355b762bb8766a2c69830fef.jpg
217548686,"Máy đọc sách Kindle Scribe – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",12990000,12990000,Kindle,0,Shop Máy Đọc Sách Hà Nội,https://tiki.vn/product-p217548686.html?spid=217548694,https://salt.tikicdn.com/cache/280x280/ts/product/5c/71/d4/f0c6096ed649bd9a065ac6c7a114a335.jpg
160801738,Điện thoại Xiaomi Redmi Note 11 (4GB/64GB) - Hàng chính hãng,4390000,4390000,Xiaomi,0,GiaPhucStore,https://tiki.vn/product-p160801738.html?spid=167207760,https://salt.tikicdn.com/cache/280x280/ts/product/6d/d5/5c/5c01555d6bb28aba91815f6aa22f32b8.jpg
212924392,Điện Thoại Nokia 8210 4G - Hàng Chính Hãng,1430000,1590000,Nokia,10,Hồng Hạnh Mobile,https://tiki.vn/product-p212924392.html?spid=218752322,https://salt.tikicdn.com/cache/280x280/ts/product/cd/5f/21/d81672041cb2241d662f6f865caf8806.jpg
