id,name,price,selling_price,rating_average,quantitysold,brand_name,discount_rate,current_seller,short_url,image
215902961,Điện Thoại Smartphone KXD EL D68 3GB/32GB - Hàng chính hãng,1249000,1699000,4.3,35,Itel,26,THẮNG THAO MOBILE,https://tiki.vn/product-p215902961.html?spid=215902963,https://salt.tikicdn.com/cache/280x280/ts/product/89/0a/75/144ab2b0c547c54f61a76f908fdf95d8.jpg
141087694,Điện thoại Nokia 105 4G - Hàng chính hãng,689000,750000,5.0,77,Nokia,8,Long Hưng TechZone,https://tiki.vn/product-p141087694.html?spid=141087697,https://salt.tikicdn.com/cache/280x280/ts/product/b8/df/ee/abdfea28591f67903aef5e49d509bf9a.jpg
205815614,Apple iPad 10.9-inch (10th Gen) Wi-Fi + Cellular 2022,14650000,16990000,4.8,15,Apple,14,Tiki Trading,https://tiki.vn/product-p205815614.html?spid=205815618,https://salt.tikicdn.com/cache/280x280/ts/product/53/e3/57/22114f83729cef8fe537400a73f8c4eb.png
197889905,Điện Thoại Nokia G11 4GB/64GB - Hàng Chính Hãng,2645000,3890000,4.6,47,Nokia,32,Hồng Hạnh Mobile,https://tiki.vn/product-p197889905.html?spid=197889909,https://salt.tikicdn.com/cache/280x280/ts/product/2c/3d/85/3fcc90a1300a79922ec58ef22afae47a.jpg
147969070,"Điện thoại thông minh itel A26  2 Sim 2 Sóng 4G LTE - Màn hình IPS 5.7"" - RAM 2GB + ROM 32 GB - Mở khoá bằng Gương Mặt -  Hàng chính hãng ",2390000,2390000,5.0,7,Itel,0,ITEL Official Store,https://tiki.vn/product-p147969070.html?spid=147969294,https://salt.tikicdn.com/cache/280x280/ts/product/a4/14/05/a288f7276d63c8b23ecfc73c8375914b.jpg
207475461,Điện thoại Gaming Tecno POVA 4 PRO 8GB/128GB - Media Tek G99 | 6000 mAh | Sạc nhanh 45W - Bảo hành 13 Tháng - Hàng Chính Hãng,4990000,5990000,4.0,36,Tecno,17,MiSun Store,https://tiki.vn/product-p207475461.html?spid=207475463,https://salt.tikicdn.com/cache/280x280/ts/product/56/3e/01/50ae54ff9416628bd142e6b85ad7aec8.png
255316890,Máy Đọc Sách All New Kindle 10th (Kindle Basic 10th) – Hàng Chính Hãng,1824500,1824500,0.0,4,Kindle,0,Shop Máy Đọc Sách Hà Nội,https://tiki.vn/product-p255316890.html?spid=255316898,https://salt.tikicdn.com/cache/280x280/ts/product/70/6f/60/45004eff57695355aa70ea8b040c3acf.jpg
179930704,Điện Thoại Nokia C21 Plus (3GB/64GB) - Hàng Chính Hãng,2190000,2999000,4.5,47,Nokia,27,Tiki Trading,https://tiki.vn/product-p179930704.html?spid=179930706,https://salt.tikicdn.com/cache/280x280/ts/product/7f/42/11/545a633ca123005a588f83e10c237108.jpeg
144201385,Điện Thoại Bàn Không Dây Lắp Các Loại Sim Di Động Cố Địnḥ,550000,550000,0.0,12,OEM,0,CST Telecom,https://tiki.vn/product-p144201385.html?spid=144201386,https://salt.tikicdn.com/cache/280x280/ts/product/7c/c0/3e/a019605f181497ab81f7807f61db7ae5.jpg
244173959,Điện Thoại Samsung Galaxy A04e (3GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,2200000,3190000,0.0,12,Samsung,31,HAPPY PHONE,https://tiki.vn/product-p244173959.html?spid=244173961,https://salt.tikicdn.com/cache/280x280/ts/product/c1/9d/68/975e5374a85f7a805ad954e5ace36f59.jpg
230151040,Điện Thoại OPPO A73 4GB/64GB - Snapdragon 662 - Hàng Nhập Khẩu - Bản quốc tế,3199000,3990000,5.0,4,OPPO,20,THẮNG THAO MOBILE,https://tiki.vn/product-p230151040.html?spid=230151046,https://salt.tikicdn.com/cache/280x280/ts/product/10/c2/99/cac036fc0e5bbe55d0572d792ccb2e38.jpg
108888574,Điện thoại Nokia 110 4G - Hàng chính hãng,699000,850000,4.8,84,Nokia,18,Viễn Tin Sài Gòn,https://tiki.vn/product-p108888574.html?spid=108888576,https://salt.tikicdn.com/cache/280x280/ts/product/5c/99/f2/8707396c60c5d6e2e6aabbe8a21f2472.png
162583902,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB) - Hàng chính hãng,18490000,25990000,5.0,50,Samsung,29,Tiki Trading,https://tiki.vn/product-p162583902.html?spid=162583904,https://salt.tikicdn.com/cache/280x280/ts/product/4c/b8/86/bcf51bd065951855e53783650cf9eaa7.png
171934203,Điện thoại Samsung Galaxy A53 5G (8GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,9990000,9990000,4.7,88,Samsung,0,HAPPY PHONE,https://tiki.vn/product-p171934203.html?spid=171937359,https://salt.tikicdn.com/cache/280x280/ts/product/c2/1d/1b/347acb2dbf9bbb3e5d77987153b6f836.jpg
105830021,Máy Tính Bảng Samsung Galaxy Tab A7 Lite LTE T225 (3GB/32GB) ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,2869000,4290000,4.8,44,Samsung,33,THẮNG THAO MOBILE,https://tiki.vn/product-p105830021.html?spid=138831457,https://salt.tikicdn.com/cache/280x280/ts/product/a6/13/13/c89124695a3368e0a58eeb26cfe004da.jpg
172335599,Điện Thoại Xiaomi Redmi 9C 3GB/64GB - Hàng Chính Hãng,2299000,2699000,4.7,26,Xiaomi,15,THẮNG THAO MOBILE,https://tiki.vn/product-p172335599.html?spid=172338065,https://salt.tikicdn.com/cache/280x280/ts/product/75/0c/eb/a45f9d8a742f4a2263e6f6320a3308fb.jpg
198363821,Điện thoại Xiaomi Redmi A1 2GB + 32GB Camera kép - Pin 5000mAh - Màn hình độ phân giải HD+ - Hàng chính hãng,1840000,2190000,5.0,8,Xiaomi,16,Xiaomi Official Stores,https://tiki.vn/product-p198363821.html?spid=198363823,https://salt.tikicdn.com/cache/280x280/ts/product/ea/31/58/1e7c0a8b7af69691e4874af48bd3c7bd.jpg
119464777,Điện Thoại Nokia C01 Plus 2GB/16GB - Hàng Chính Hãng,1399000,1879000,4.5,95,Nokia,26,THẮNG THAO MOBILE,https://tiki.vn/product-p119464777.html?spid=138826717,https://salt.tikicdn.com/cache/280x280/ts/product/99/a7/92/320e2856c54c4d90d046800fc7735948.jpg
193263880,Điện Thoại Vivo Y02s (3GB/32GB) - Hàng Chính Hãng,2750000,3490000,4.7,7,Vivo,21,Tiki Trading,https://tiki.vn/product-p193263880.html?spid=193263882,https://salt.tikicdn.com/cache/280x280/ts/product/00/b8/88/a104b8b3dfb9a3bfe1f96124f05798fb.jpg
248613625,Điện Thoại Realme C35 (4GB/128GB) Unisoc Tiger T616 - Hàng Chính Hãng,3599000,4990000,5.0,3,Realme,28,THẮNG THAO MOBILE,https://tiki.vn/product-p248613625.html?spid=248613637,https://salt.tikicdn.com/cache/280x280/ts/product/aa/c8/b8/30a92e33557fed41d7640944a388891c.jpg
252073258,Điện thoại di động ITEL 9210 4G - Hàng Chính Hãng,519000,599000,0.0,4,Itel,13,LONG TÂM Mobile,https://tiki.vn/product-p252073258.html?spid=252073260,https://salt.tikicdn.com/cache/280x280/ts/product/cd/f1/76/1d6b5fc20fb67fec6f83147307b82f96.jpg
125600698,Điện thoại Nokia C01 Plus - Hàng chính hãng,1399000,1879000,4.8,23,Nokia,26,THẮNG THAO MOBILE,https://tiki.vn/product-p125600698.html?spid=138828312,https://salt.tikicdn.com/cache/280x280/ts/product/99/a7/92/cefaacfe8344d40f5a20e8e0547689b9.jpg
226946394,Máy đọc sách New Kindle Kids 11th 2022 Kèm bao da - 16Gb - Hàng nhập khẩu,2750000,3990000,5.0,9,Kindle,31,Techmorevn,https://tiki.vn/product-p226946394.html?spid=226946403,https://salt.tikicdn.com/cache/280x280/ts/product/27/89/d6/92b4d52861b6d3225b98317da473f0a9.jpg
247016383,Điện Thoại Xiaomi Redmi 12C 4GB/64GB - Hàng Chính Hãng,2799000,3490000,4.5,2,Xiaomi,20,THẮNG THAO MOBILE,https://tiki.vn/product-p247016383.html?spid=247016387,https://salt.tikicdn.com/cache/280x280/ts/product/e3/94/72/7f608d7b123c5ffdc6351721b225bca1.jpg
181977398,Điện thoại bàn Panasonic KX-TS880 hàng chính hãng,950000,990000,4.8,30,Panasonic,4,Viễn thông Hà Nhung,https://tiki.vn/product-p181977398.html?spid=181977400,https://salt.tikicdn.com/cache/280x280/ts/product/f8/c7/f6/e0e8a6f7589e1e80f0c88840c8c7408c.jpg
4048043,Điện Thoại Bàn Panasonic KX-TS500 - Hàng Chính Hãng,309000,319000,4.5,303,Panasonic,3,Nova Computer,https://tiki.vn/product-p4048043.html?spid=26682357,https://salt.tikicdn.com/cache/280x280/ts/product/e3/71/9a/a23456e6289f71d29205541a8fb7c353.jpg
160051501,"Điện thoại Masstel IZI 20 4G - Hàng chính hãng, Nguyên Seal",463000,519000,5.0,14,Masstel,11,Viễn Tin Sài Gòn,https://tiki.vn/product-p160051501.html?spid=160051505,https://salt.tikicdn.com/cache/280x280/ts/product/e0/98/06/4984fc0421684aca3f9a3166626fd3af.jpg
162593114,Điện thoại Samsung Galaxy S22 Ultra 5G (8GB/128GB) - Hàng Chính Hãng,20990000,30990000,4.5,53,Samsung,32,Tiki Trading,https://tiki.vn/product-p162593114.html?spid=162593116,https://salt.tikicdn.com/cache/280x280/ts/product/fe/8e/a3/b860a33027cde5a88763a44707bbf74b.png
216173180,Điện thoại Samsung Galaxy S23 5G (8GB/256GB) - Hàng chính hãng,20990000,24990000,5.0,3,Samsung,16,Tiki Trading,https://tiki.vn/product-p216173180.html?spid=216173182,https://salt.tikicdn.com/cache/280x280/ts/product/39/86/70/602b479a90f8708ddf4926e22561a277.png
230157205,Điện thoại Xiaomi Redmi Note 10T 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,3199000,4190000,5.0,8,Xiaomi,24,THẮNG THAO MOBILE,https://tiki.vn/product-p230157205.html?spid=230157209,https://salt.tikicdn.com/cache/280x280/ts/product/bf/75/49/c8aa5e2218348a6b422259d67bd516dc.jpg
246770532,"Máy đọc sách Kindle 2022 11th (Kindle basic 2022) có đèn nền 6inch 300PPI, Bluetooth, Audible, dung lượng 16GB - Hàng chính hãng",2750000,3500000,5.0,6,Kindle,21,LOU Shop,https://tiki.vn/product-p246770532.html?spid=246770534,https://salt.tikicdn.com/cache/280x280/ts/product/a1/40/1a/9b70ce8358bdfb48824c3e836964df75.PNG
216006578,Điện Thoại Oppo Reno 8T 5G (8GB/128GB) - Hàng Chính Hãng ,8390000,9990000,5.0,3,OPPO,16,Tiki Trading,https://tiki.vn/product-p216006578.html?spid=216006582,https://salt.tikicdn.com/cache/280x280/ts/product/29/5a/97/eee206a25845bd6dded3c257b39253e4.jpg
196873103,Máy đọc sách Boox Poke 4 Lite - Hàng chính hãng,3650000,3990000,4.7,57,Onyx Boox,9,Tiki Trading,https://tiki.vn/product-p196873103.html?spid=196873105,https://salt.tikicdn.com/cache/280x280/ts/product/de/c6/c3/7616bbf84c2a2b75ad7643c6dff628e3.png
150724369,"Máy tính bảng Fire HD10 2021 - 11th - (All New Fire HD10 - 2021) - Ram 3/4GB, bộ nhớ 32GB, màn hình 1080 FullHD",3700000,3700000,5.0,3,OEM,0,Máy Đọc Sách,https://tiki.vn/product-p150724369.html?spid=153527696,https://salt.tikicdn.com/cache/280x280/ts/product/5a/e3/eb/69dfb9e816fa2467b0ebddde6b837dad.jpg
205846229,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,3997000,4690000,5.0,11,OPPO,15,Hồng Hạnh Mobile,https://tiki.vn/product-p205846229.html?spid=205918278,https://salt.tikicdn.com/cache/280x280/ts/product/05/0f/21/f096a9c066b02c4756a632fc856d0f65.jpg
204066551,Điện thoại Samsung Galaxy A04 (3GB/32GB) - Hàng chính hãng,2119000,2990000,5.0,7,Samsung,29,Long Hưng TechZone,https://tiki.vn/product-p204066551.html?spid=204066553,https://salt.tikicdn.com/cache/280x280/ts/product/e0/e7/a3/8967e1865a685c65a683c15a94bfe82a.jpg
197653568,Điện thoại Realme Narzo 50i Prime (3GB/32GB) - Hàng Chính Hãng,1890000,1890000,5.0,6,Realme,0,minhphuc186,https://tiki.vn/product-p197653568.html?spid=197653570,https://salt.tikicdn.com/cache/280x280/ts/product/a4/6a/6a/38d8429ca4090ea87d91902a6ac02a99.jpg
252883198,"Điện thoại người già VIETELL V600 4G - bàn phím to, loa to, chữ to, đèn pin siêu sáng, pin khủng - Mới full box",342000,419000,5.0,1,OEM,18,Điện Thoại TN Store,https://tiki.vn/product-p252883198.html?spid=252883200,https://salt.tikicdn.com/cache/280x280/ts/product/c2/19/66/5e56a12db4eb51fa034888c945c78706.jpg
181927774,Điện thoại bàn Panasonic KX-TGD310 hàng chính hãng,1120000,1120000,4.6,12,Panasonic,0,Viễn thông Hà Nhung,https://tiki.vn/product-p181927774.html?spid=181927775,https://salt.tikicdn.com/cache/280x280/ts/product/98/d1/15/b90f8523563a566d553a97d5474dee78.jpg
158880691,Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng,2309000,2990000,4.5,27,Samsung,23,Long Hưng TechZone,https://tiki.vn/product-p158880691.html?spid=158880695,https://salt.tikicdn.com/cache/280x280/ts/product/4e/26/87/b22733e66028d1f13fc7b098efecb4cb.jpg
221518066,Máy đọc sách Kindle Oasis 3 10th - Hàng nhập khẩu,6614320,7789000,0.0,1,Kindle,15,Shop Máy Đọc Sách Hà Nội,https://tiki.vn/product-p221518066.html?spid=221518072,https://salt.tikicdn.com/cache/280x280/ts/product/71/b0/b5/8adc48d624dde352d0cda50904aacce7.jpg
155267463,Máy Tính Bảng Alldocube iPlay 20s 10.1 inches OctaCore 1.6Ghz Sim 4G Ram 4Gb Rom 64Gb - Hàng chính hãng,3490000,3490000,4.7,71,Alldocube,0,Alldocube Official Store,https://tiki.vn/product-p155267463.html?spid=155267464,https://salt.tikicdn.com/cache/280x280/ts/product/b0/e0/5c/10f3c9418a0dc3c4aca82deacc1172db.jpg
195352781,Điện thoại OPPO Reno8 4G (8GB/256GB) - Hàng chính hãng ,7690000,8990000,0.0,3,OPPO,14,OPPO Official Store,https://tiki.vn/product-p195352781.html?spid=195352783,https://salt.tikicdn.com/cache/280x280/ts/product/c6/03/8c/958a664b81f0247bf3cc467211de9e87.jpg
251457609,"Điện thoại người già G600 4G - Pin khủng 6800 mAh, loa to, hỗ trợ giọng nói, đọc số danh bạ",309000,309000,0.0,1,OEM,0,Điện Thoại TN Store,https://tiki.vn/product-p251457609.html?spid=251457675,https://salt.tikicdn.com/cache/280x280/ts/product/9d/d7/37/30d812b943574ce1559d6a6dea41af29.jpg
179234820,Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng,3500000,3500000,0.0,1,Samsung,0,GIA DỤNG VIỆT,https://tiki.vn/product-p179234820.html?spid=196284298,https://salt.tikicdn.com/cache/280x280/ts/product/8b/b2/3e/59e0975b2d5b0b2a97ce9126071cda33.jpg
217327253,Điện Thoại Oppo A16k 4GB/64GB - Hàng Chính Hãng,2831000,4290000,0.0,2,OPPO,34,Hồng Hạnh Mobile,https://tiki.vn/product-p217327253.html?spid=217327255,https://salt.tikicdn.com/cache/280x280/ts/product/96/71/87/5e53357e7ff64348bea4d5eadbf80aba.jpg
135332196,Điện Thoại Nokia C20 2GB/16GB - Hàng Chính Hãng,1639000,2290000,5.0,26,Nokia,28,Hồng Hạnh Mobile,https://tiki.vn/product-p135332196.html?spid=135332198,https://salt.tikicdn.com/cache/280x280/ts/product/38/4d/40/256a2980ac8894c6b42ead97fdd83462.jpg
252073123,Mua Itel it9200 4G - Hàng chính hãng,556000,609000,0.0,1,Itel,9,LONG TÂM Mobile,https://tiki.vn/product-p252073123.html?spid=252098785,https://salt.tikicdn.com/cache/280x280/ts/product/59/0d/8b/8ed7877e672ff282c6e670c4ffaaa3df.jpg
243088208,"Điện Thoại Người Già GOLY A30 - 2 Sim 2 Sóng - Phím To, Loa Khủng, Cỡ Chữ Lớn - Bảo Hành 12 Tháng",498000,699000,0.0,1,OEM,29,Điện Thoại TN Store,https://tiki.vn/product-p243088208.html?spid=243088212,https://salt.tikicdn.com/cache/280x280/ts/product/95/07/d2/234c2feedd0a0e35be91d5c0c132196b.jpg
4065031,Điện Thoại Bàn Panasonic KXTGD312CX - Hàng Chính Hãng,1850000,1850000,3.0,3,Panasonic,0,Viễn Thông LTC,https://tiki.vn/product-p4065031.html?spid=43205332,https://salt.tikicdn.com/cache/280x280/ts/product/c8/0d/31/7af7bde6ad6f87c28ad12ddc1aa02434.jpg
174630782,Điện Thoại Samsung A23 4GB/128GB - Hàng Chính Hãng,4600000,5263000,5.0,1,Samsung,13,GIA DỤNG VIỆT,https://tiki.vn/product-p174630782.html?spid=203983929,https://salt.tikicdn.com/cache/280x280/ts/product/38/10/13/88360f16a0346187f602dd4c81d095e1.jpeg
251769252,"Điện thoại Masstel izi 15 4G (2 sim 2 sóng, hỗ trợ thẻ nhớ) Hàng chính hãng",391000,490000,0.0,1,Masstel,20,Viễn Tin Sài Gòn,https://tiki.vn/product-p251769252.html?spid=251769254,https://salt.tikicdn.com/cache/280x280/ts/product/80/3c/e4/994d296ea0e87ff4990730f98621aa57.jpg
54882670,Điện thoại để bàn tân cổ điển chuông thanh bàn phím quay mã DT10 dùng sim di động hoặc dùng cáp nghe gọi âm thanh rõ ràng và để trang trí (điện thoại bàn tân cổ điển),2320000,2900000,3.7,7,OEM,20,Đồ Trang Trí Nội Thất Tân Cổ Điển,https://tiki.vn/product-p54882670.html?spid=55089791,https://salt.tikicdn.com/cache/280x280/ts/product/e6/8b/35/e1e0af14e956971c3d866f6ba168baf6.JPG
195977553,Điện Thoại Samsung Galaxy Z Fold 4 (12GB/256GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,31760000,38000000,0.0,1,Samsung,16,GIA DỤNG VIỆT,https://tiki.vn/product-p195977553.html?spid=216984326,https://salt.tikicdn.com/cache/280x280/ts/product/d3/fa/e2/7767f3fd9191ec5aa26dd3be10491d13.jpg
55197731,Điện thoại bàn màu đỏ KXT438,190000,190000,4.5,49,OEM,0,Cửa hàng Gia Hân,https://tiki.vn/product-p55197731.html?spid=55197732,https://salt.tikicdn.com/cache/280x280/ts/product/ba/b8/05/e23078e7f6ae3eee8c65dcc880e5fdd7.jpg
191350420,"Máy đọc sách Kindle Paperwhite Gen 4 10th màn hình 6 inch 300PPI, wifi, bluetooth, chống nước IPX8 - Hàng nhập khẩu",2790000,2790000,5.0,58,Kindle,0,Shop Máy Đọc Sách Hà Nội,https://tiki.vn/product-p191350420.html?spid=191350430,https://salt.tikicdn.com/cache/280x280/ts/product/db/5d/be/4be2b71febf4b13b854b177206207f83.jpg
205544066,Điện thoại Xiaomi Redmi 10 5G (4GB/64GB) - Hàng chính hãng ,2999000,4790000,4.1,23,Xiaomi,37,Tiki Trading,https://tiki.vn/product-p205544066.html?spid=205544068,https://salt.tikicdn.com/cache/280x280/ts/product/41/d4/6d/10cc3a5d925ac1cac76b9f0fab3b5517.png
248766283,Máy đọc sách New Kindle 11th 2022 (Kids) kèm bao da - Hàng Chính Hãng,3050000,3299000,5.0,4,Kindle,8,Tiki Trading,https://tiki.vn/product-p248766283.html?spid=248766284,https://salt.tikicdn.com/cache/280x280/ts/product/eb/db/f1/58b3ebb6940089c555c21dd6a0fa5374.png
172340710,"Điện thoại TECNO Spark 8C (4GB+3GB/64GB) - Pin 5000 mAh 6.6"" HD+ 90Hz - Hàng chính hãng",2399000,2990000,4.7,66,Tecno,20,THẮNG THAO MOBILE,https://tiki.vn/product-p172340710.html?spid=172340712,https://salt.tikicdn.com/cache/280x280/ts/product/da/d9/41/2d8e798634c2b6167810434831ca2211.jpg
251254382,"Điện thoại người già 4G Good A12 - Loa to, chữ to, pin khủng - Mới full box",328000,399000,0.0,4,OEM,18,Điện Thoại TN Store,https://tiki.vn/product-p251254382.html?spid=251254384,https://salt.tikicdn.com/cache/280x280/ts/product/db/a4/b3/f425a232ef36d4c23abc75e0f765da4e.jpg
181452535,Điện thoại itel it9200 4G - WIFI - Hàng chính hãng,589000,790000,4.3,78,Itel,25,THẮNG THAO MOBILE,https://tiki.vn/product-p181452535.html?spid=181452537,https://salt.tikicdn.com/cache/280x280/ts/product/3f/e4/31/8e9ee2ff1871adc66fea105dc24579df.jpg
164213695,Điện thoại bàn Panasonic KX-TGB110 hàng chính hãng,710000,710000,5.0,37,Panasonic,0,Viễn thông Hà Nhung,https://tiki.vn/product-p164213695.html?spid=164213696,https://salt.tikicdn.com/cache/280x280/ts/product/77/b0/69/63bbae55fe5a5a096392c6d325e8fc95.jpg
126075551,Máy tính bảng Samsung Galaxy Tab S7 FE (4GB/64GB) - Hàng chính hãng -  Đã kích hoạt bảo hành điện tử,8500000,13990000,5.0,58,Samsung,39,HAPPY PHONE,https://tiki.vn/product-p126075551.html?spid=126075553,https://salt.tikicdn.com/cache/280x280/ts/product/0c/a4/0a/778415bf9de87df4e62031220ef9b400.jpg
244303202,Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,3547000,4490000,5.0,4,Samsung,21,Hồng Hạnh Mobile,https://tiki.vn/product-p244303202.html?spid=244303204,https://salt.tikicdn.com/cache/280x280/ts/product/46/2e/5d/0731d67e955f10126407975852d18230.jpg
55518608,Điện Thoại Smartphone DXD 20Pro Hàng Chính Hãng,590000,590000,3.2,130,DXD,0,HƯNG LONG,https://tiki.vn/product-p55518608.html?spid=55518610,https://salt.tikicdn.com/cache/280x280/ts/product/12/70/13/941e4cee081c3aa9078f5d85cef5d4fb.jpg
216174917,Điện thoại Samsung Galaxy S23 Ultra 5G (8GB/256GB) - Hàng chính hãng ,25990000,31990000,5.0,14,Samsung,19,Tiki Trading,https://tiki.vn/product-p216174917.html?spid=216174921,https://salt.tikicdn.com/cache/280x280/ts/product/43/35/ca/4630727d5a4eee189dc3dacae0bf39d7.jpg
192216530,Điện Thoại Samsung Galaxy A13 (4GB/128GB) - Hàng Chính Hãng,4690000,4690000,5.0,25,Samsung,0,Antam Trading,https://tiki.vn/product-p192216530.html?spid=192216534,https://salt.tikicdn.com/cache/280x280/ts/product/9e/8d/66/4a6c1d682e38bd26b220749e8f2dc6c4.jpg
195317118, Máy tính bảng Oppo Pad Air (4GB/64GB) - Hàng Chính Hãng,5690000,6999000,5.0,45,OPPO,19,Tiki Trading,https://tiki.vn/product-p195317118.html?spid=195317119,https://salt.tikicdn.com/cache/280x280/ts/product/b9/bf/57/6d3e00ad19c5ed6b0e966d1000ddb8db.jpg
198254452,Điện thoại TCL 30SE (4GB/128GB) - CRUZE PRO - Hàng chính hãng,2690000,3890000,5.0,11,TCL,31,Tiki Trading,https://tiki.vn/product-p198254452.html?spid=198254454,https://salt.tikicdn.com/cache/280x280/ts/product/05/9f/58/79911a583b8725d8ae24470ff59276a8.jpg
172178476,Điện Thoại Samsung A23 4GB/128GB - Hàng Chính Hãng,4299000,5690000,4.8,37,Samsung,24,Hồng Hạnh Mobile,https://tiki.vn/product-p172178476.html?spid=172178483,https://salt.tikicdn.com/cache/280x280/ts/product/89/c4/88/57ede9b61f3b83c878ed6e9910ceef75.jpg
249534908,"Điện thoại Tecno SPARK GO 2023 3GB/64GB - Helio A22 | 5000 mAh | 6,6"" HD+| Cảm ứng vân tay | Hàng chính hãng | Bảo hành chính hãng 13 tháng",2099000,2490000,5.0,3,Tecno,16,THẮNG THAO MOBILE,https://tiki.vn/product-p249534908.html?spid=249534910,https://salt.tikicdn.com/cache/280x280/ts/product/eb/cd/1d/b04a5a0f9dc52b93b0a142ef7859e07e.jpg
140184098,Điện Thoại Vsmart Bee Lite 2GB/16GB - Hàng Chính Hãng,1087000,1990000,4.3,58,Vsmart,45,Hồng Hạnh Mobile,https://tiki.vn/product-p140184098.html?spid=140184100,https://salt.tikicdn.com/cache/280x280/ts/product/34/f3/d5/7b0877d43535894d8292af94c93080a9.jpg
198671718,Điện Thoại Samsung Galaxy A04s (4GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,2890000,3990000,5.0,23,Samsung,28,HAPPY PHONE,https://tiki.vn/product-p198671718.html?spid=198671722,https://salt.tikicdn.com/cache/280x280/ts/product/f8/72/59/efd3f5547153194dff2197b924b76c11.jpg
247925719,Điện thoại Samsung Galaxy A14  (4GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,3829000,4490000,0.0,6,Samsung,15,HAPPY PHONE,https://tiki.vn/product-p247925719.html?spid=247925725,https://salt.tikicdn.com/cache/280x280/ts/product/20/e9/05/8652cfd9a8d3ff4bfb5293f1ae0b6707.jpg
226552005,Điện thoại bàn Panasonic KX-TSC11 hàng chính hãng,539000,539000,5.0,114,Panasonic,0,Viễn thông Hà Nhung,https://tiki.vn/product-p226552005.html?spid=226552008,https://salt.tikicdn.com/cache/280x280/ts/product/69/87/36/4fcb01acaff62b17012a91181a37ad27.jpg
220680981,Điện thoại Realme 10 (8GB/256GB) - Hàng chính hãng,5490000,7190000,5.0,10,Realme,24,Tiki Trading,https://tiki.vn/product-p220680981.html?spid=220680997,https://salt.tikicdn.com/cache/280x280/ts/product/d4/22/69/ba292918d4ef1ce867ee3ac237419339.png
194037967,Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB) - Hàng chính hãng,20990000,25990000,5.0,82,Samsung,19,Tiki Trading,https://tiki.vn/product-p194037967.html?spid=194037971,https://salt.tikicdn.com/cache/280x280/ts/product/fa/ed/26/6b285b727bfa154607c0f7721141a488.png
121744434,Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính Hãng,3579000,4290000,4.8,124,Xiaomi,17,Hồng Hạnh Mobile,https://tiki.vn/product-p121744434.html?spid=121744440,https://salt.tikicdn.com/cache/280x280/ts/product/34/d2/06/22d4c3379070bb54705a863c5d0307a7.jpg
191820153,Điện thoại di động Samsung Galaxy A13 4GB/64GB - Hàng chính hãng,3269000,4190000,5.0,19,Samsung,22,THẮNG THAO MOBILE,https://tiki.vn/product-p191820153.html?spid=191820155,https://salt.tikicdn.com/cache/280x280/ts/product/55/58/93/464220f985b6e63acbb8d5873b1df44d.jpg
252104066,Điện thoại Xiaomi Redmi A1 (4GB/64GB) Camera kép - Pin 5000mAh - Hàng nhập khẩu,1869000,2990000,0.0,2,Xiaomi,37,THẮNG THAO MOBILE,https://tiki.vn/product-p252104066.html?spid=252104068,https://salt.tikicdn.com/cache/280x280/ts/product/bc/db/5f/b0f2f65037f5662ca9bbdd742cd876c3.jpg
220681117,Điện thoại OPPO Reno8 T 5G (8GB/128GB) - Hàng Chính Hãng,8690000,9990000,4.8,8,OPPO,13,HAPPY PHONE,https://tiki.vn/product-p220681117.html?spid=220681119,https://salt.tikicdn.com/cache/280x280/ts/product/cc/42/2f/b53442f96e75f40644506e5b13b0a312.jpg
247341025,"Điện thoại mini 2 SIM 2 SÓNG siêu nhỏ Ecoking,độc lạ hình cây bút,tích hợp đầy đủ các chức năng của chiếc smartphone như quay phim chụp hình kết nối bluetooth cổng cắm thẻ nhớ đèm led đài FM nhỏ gọn tiện lợi dễ dàng sử dụng",509000,1000000,5.0,13,OEM,49,ecoking,https://tiki.vn/product-p247341025.html?spid=247341027,https://salt.tikicdn.com/cache/280x280/ts/product/94/8e/20/a781b3e2f3c5bb0059d8b9a390fa1ac8.jpg
198858451,Điện thoại Samsung Galaxy A04s (4GB/64GB) - Hàng chính hãng,2939000,3990000,0.0,10,Samsung,26,Long Hưng TechZone,https://tiki.vn/product-p198858451.html?spid=198858463,https://salt.tikicdn.com/cache/280x280/ts/product/8e/17/f8/8fa9df8d7f6abfbb9f5677eaada6426b.jpg
